date_id,full_date,year,quarter,month,month_name,week,day_of_week,is_weekend
1033,2017-10-29,2017,4,10,October,43,Sunday,True
1034,2017-10-30,2017,4,10,October,44,Monday,False
1035,2017-10-31,2017,4,10,October,44,Tuesday,False
1036,2017-11-01,2017,4,11,November,44,Wednesday,False
1037,2017-11-02,2017,4,11,November,44,Thursday,False
1038,2017-11-03,2017,4,11,November,44,Friday,False
1039,2017-11-04,2017,4,11,November,44,Saturday,True
1040,2017-11-05,2017,4,11,November,44,Sunday,True
1041,2017-11-06,2017,4,11,November,45,Monday,False
1042,2017-11-07,2017,4,11,November,45,Tuesday,False
1043,2017-11-08,2017,4,11,November,45,Wednesday,False
1044,2017-11-09,2017,4,11,November,45,Thursday,False
1045,2017-11-10,2017,4,11,November,45,Friday,False
1046,2017-11-11,2017,4,11,November,45,Saturday,True
1047,2017-11-12,2017,4,11,November,45,Sunday,True
1048,2017-11-13,2017,4,11,November,46,Monday,False
1049,2017-11-14,2017,4,11,November,46,Tuesday,False
1050,2017-11-15,2017,4,11,November,46,Wednesday,False
1051,2017-11-16,2017,4,11,November,46,Thursday,False
1052,2017-11-17,2017,4,11,November,46,Friday,False
1053,2017-11-18,2017,4,11,November,46,Saturday,True
1054,2017-11-19,2017,4,11,November,46,Sunday,True
1055,2017-11-20,2017,4,11,November,47,Monday,False
1056,2017-11-21,2017,4,11,November,47,Tuesday,False
1057,2017-11-22,2017,4,11,November,47,Wednesday,False
1058,2017-11-23,2017,4,11,November,47,Thursday,False
1059,2017-11-24,2017,4,11,November,47,Friday,False
1060,2017-11-25,2017,4,11,November,47,Saturday,True
1061,2017-11-26,2017,4,11,November,47,Sunday,True
1062,2017-11-27,2017,4,11,November,48,Monday,False
1063,2017-11-28,2017,4,11,November,48,Tuesday,False
1064,2017-11-29,2017,4,11,November,48,Wednesday,False
1065,2017-11-30,2017,4,11,November,48,Thursday,False
1066,2017-12-01,2017,4,12,December,48,Friday,False
1067,2017-12-02,2017,4,12,December,48,Saturday,True
1068,2017-12-03,2017,4,12,December,48,Sunday,True
1069,2017-12-04,2017,4,12,December,49,Monday,False
1070,2017-12-05,2017,4,12,December,49,Tuesday,False
1071,2017-12-06,2017,4,12,December,49,Wednesday,False
1072,2017-12-07,2017,4,12,December,49,Thursday,False
1073,2017-12-08,2017,4,12,December,49,Friday,False
1074,2017-12-09,2017,4,12,December,49,Saturday,True
1075,2017-12-10,2017,4,12,December,49,Sunday,True
1076,2017-12-11,2017,4,12,December,50,Monday,False
1077,2017-12-12,2017,4,12,December,50,Tuesday,False
1078,2017-12-13,2017,4,12,December,50,Wednesday,False
1079,2017-12-14,2017,4,12,December,50,Thursday,False
1080,2017-12-15,2017,4,12,December,50,Friday,False
1081,2017-12-16,2017,4,12,December,50,Saturday,True
1082,2017-12-17,2017,4,12,December,50,Sunday,True
1083,2017-12-18,2017,4,12,December,51,Monday,False
1084,2017-12-19,2017,4,12,December,51,Tuesday,False
1085,2017-12-20,2017,4,12,December,51,Wednesday,False
1086,2017-12-21,2017,4,12,December,51,Thursday,False
1087,2017-12-22,2017,4,12,December,51,Friday,False
1088,2017-12-23,2017,4,12,December,51,Saturday,True
1089,2017-12-24,2017,4,12,December,51,Sunday,True
1090,2017-12-25,2017,4,12,December,52,Monday,False
1091,2017-12-26,2017,4,12,December,52,Tuesday,False
1092,2017-12-27,2017,4,12,December,52,Wednesday,False
1093,2017-12-28,2017,4,12,December,52,Thursday,False
1094,2017-12-29,2017,4,12,December,52,Friday,False
1095,2017-12-30,2017,4,12,December,52,Saturday,True
1096,2017-12-31,2017,4,12,December,52,Sunday,True
1097,2018-01-01,2018,1,1,January,1,Monday,False
1098,2018-01-02,2018,1,1,January,1,Tuesday,False
1099,2018-01-03,2018,1,1,January,1,Wednesday,False
1100,2018-01-04,2018,1,1,January,1,Thursday,False
1101,2018-01-05,2018,1,1,January,1,Friday,False
1102,2018-01-06,2018,1,1,January,1,Saturday,True
1103,2018-01-07,2018,1,1,January,1,Sunday,True
1104,2018-01-08,2018,1,1,January,2,Monday,False
1105,2018-01-09,2018,1,1,January,2,Tuesday,False
1106,2018-01-10,2018,1,1,January,2,Wednesday,False
1107,2018-01-11,2018,1,1,January,2,Thursday,False
1108,2018-01-12,2018,1,1,January,2,Friday,False
1109,2018-01-13,2018,1,1,January,2,Saturday,True
1110,2018-01-14,2018,1,1,January,2,Sunday,True
1111,2018-01-15,2018,1,1,January,3,Monday,False
1112,2018-01-16,2018,1,1,January,3,Tuesday,False
1113,2018-01-17,2018,1,1,January,3,Wednesday,False
1114,2018-01-18,2018,1,1,January,3,Thursday,False
1115,2018-01-19,2018,1,1,January,3,Friday,False
1116,2018-01-20,2018,1,1,January,3,Saturday,True
1117,2018-01-21,2018,1,1,January,3,Sunday,True
1118,2018-01-22,2018,1,1,January,4,Monday,False
1119,2018-01-23,2018,1,1,January,4,Tuesday,False
1120,2018-01-24,2018,1,1,January,4,Wednesday,False
1121,2018-01-25,2018,1,1,January,4,Thursday,False
1122,2018-01-26,2018,1,1,January,4,Friday,False
1123,2018-01-27,2018,1,1,January,4,Saturday,True
1124,2018-01-28,2018,1,1,January,4,Sunday,True
1125,2018-01-29,2018,1,1,January,5,Monday,False
1126,2018-01-30,2018,1,1,January,5,Tuesday,False
1127,2018-01-31,2018,1,1,January,5,Wednesday,False
1128,2018-02-01,2018,1,2,February,5,Thursday,False
1129,2018-02-02,2018,1,2,February,5,Friday,False
1130,2018-02-03,2018,1,2,February,5,Saturday,True
1131,2018-02-04,2018,1,2,February,5,Sunday,True
1132,2018-02-05,2018,1,2,February,6,Monday,False
1133,2018-02-06,2018,1,2,February,6,Tuesday,False
1134,2018-02-07,2018,1,2,February,6,Wednesday,False
1135,2018-02-08,2018,1,2,February,6,Thursday,False
1136,2018-02-09,2018,1,2,February,6,Friday,False
1137,2018-02-10,2018,1,2,February,6,Saturday,True
1138,2018-02-11,2018,1,2,February,6,Sunday,True
1139,2018-02-12,2018,1,2,February,7,Monday,False
1140,2018-02-13,2018,1,2,February,7,Tuesday,False
1141,2018-02-14,2018,1,2,February,7,Wednesday,False
1142,2018-02-15,2018,1,2,February,7,Thursday,False
1143,2018-02-16,2018,1,2,February,7,Friday,False
1144,2018-02-17,2018,1,2,February,7,Saturday,True
1145,2018-02-18,2018,1,2,February,7,Sunday,True
1146,2018-02-19,2018,1,2,February,8,Monday,False
1147,2018-02-20,2018,1,2,February,8,Tuesday,False
1148,2018-02-21,2018,1,2,February,8,Wednesday,False
1149,2018-02-22,2018,1,2,February,8,Thursday,False
1150,2018-02-23,2018,1,2,February,8,Friday,False
1151,2018-02-24,2018,1,2,February,8,Saturday,True
1152,2018-02-25,2018,1,2,February,8,Sunday,True
1153,2018-02-26,2018,1,2,February,9,Monday,False
1154,2018-02-27,2018,1,2,February,9,Tuesday,False
1155,2018-02-28,2018,1,2,February,9,Wednesday,False
1156,2018-03-01,2018,1,3,March,9,Thursday,False
1157,2018-03-02,2018,1,3,March,9,Friday,False
1158,2018-03-03,2018,1,3,March,9,Saturday,True
1159,2018-03-04,2018,1,3,March,9,Sunday,True
1160,2018-03-05,2018,1,3,March,10,Monday,False
1161,2018-03-06,2018,1,3,March,10,Tuesday,False
1162,2018-03-07,2018,1,3,March,10,Wednesday,False
1163,2018-03-08,2018,1,3,March,10,Thursday,False
1164,2018-03-09,2018,1,3,March,10,Friday,False
1165,2018-03-10,2018,1,3,March,10,Saturday,True
1166,2018-03-11,2018,1,3,March,10,Sunday,True
1167,2018-03-12,2018,1,3,March,11,Monday,False
1168,2018-03-13,2018,1,3,March,11,Tuesday,False
1169,2018-03-14,2018,1,3,March,11,Wednesday,False
1170,2018-03-15,2018,1,3,March,11,Thursday,False
1171,2018-03-16,2018,1,3,March,11,Friday,False
1172,2018-03-17,2018,1,3,March,11,Saturday,True
1173,2018-03-18,2018,1,3,March,11,Sunday,True
1174,2018-03-19,2018,1,3,March,12,Monday,False
1175,2018-03-20,2018,1,3,March,12,Tuesday,False
1176,2018-03-21,2018,1,3,March,12,Wednesday,False
1177,2018-03-22,2018,1,3,March,12,Thursday,False
1178,2018-03-23,2018,1,3,March,12,Friday,False
1179,2018-03-24,2018,1,3,March,12,Saturday,True
1180,2018-03-25,2018,1,3,March,12,Sunday,True
1181,2018-03-26,2018,1,3,March,13,Monday,False
1182,2018-03-27,2018,1,3,March,13,Tuesday,False
1183,2018-03-28,2018,1,3,March,13,Wednesday,False
1184,2018-03-29,2018,1,3,March,13,Thursday,False
1185,2018-03-30,2018,1,3,March,13,Friday,False
1186,2018-03-31,2018,1,3,March,13,Saturday,True
1187,2018-04-01,2018,2,4,April,13,Sunday,True
1188,2018-04-02,2018,2,4,April,14,Monday,False
1189,2018-04-03,2018,2,4,April,14,Tuesday,False
1190,2018-04-04,2018,2,4,April,14,Wednesday,False
1191,2018-04-05,2018,2,4,April,14,Thursday,False
1192,2018-04-06,2018,2,4,April,14,Friday,False
1193,2018-04-07,2018,2,4,April,14,Saturday,True
1194,2018-04-08,2018,2,4,April,14,Sunday,True
1195,2018-04-09,2018,2,4,April,15,Monday,False
1196,2018-04-10,2018,2,4,April,15,Tuesday,False
1197,2018-04-11,2018,2,4,April,15,Wednesday,False
1198,2018-04-12,2018,2,4,April,15,Thursday,False
1199,2018-04-13,2018,2,4,April,15,Friday,False
1200,2018-04-14,2018,2,4,April,15,Saturday,True
1201,2018-04-15,2018,2,4,April,15,Sunday,True
1202,2018-04-16,2018,2,4,April,16,Monday,False
1203,2018-04-17,2018,2,4,April,16,Tuesday,False
1204,2018-04-18,2018,2,4,April,16,Wednesday,False
1205,2018-04-19,2018,2,4,April,16,Thursday,False
1206,2018-04-20,2018,2,4,April,16,Friday,False
1207,2018-04-21,2018,2,4,April,16,Saturday,True
1208,2018-04-22,2018,2,4,April,16,Sunday,True
1209,2018-04-23,2018,2,4,April,17,Monday,False
1210,2018-04-24,2018,2,4,April,17,Tuesday,False
1211,2018-04-25,2018,2,4,April,17,Wednesday,False
1212,2018-04-26,2018,2,4,April,17,Thursday,False
1213,2018-04-27,2018,2,4,April,17,Friday,False
1214,2018-04-28,2018,2,4,April,17,Saturday,True
1215,2018-04-29,2018,2,4,April,17,Sunday,True
1216,2018-04-30,2018,2,4,April,18,Monday,False
1217,2018-05-01,2018,2,5,May,18,Tuesday,False
1218,2018-05-02,2018,2,5,May,18,Wednesday,False
1219,2018-05-03,2018,2,5,May,18,Thursday,False
1220,2018-05-04,2018,2,5,May,18,Friday,False
1221,2018-05-05,2018,2,5,May,18,Saturday,True
1222,2018-05-06,2018,2,5,May,18,Sunday,True
1223,2018-05-07,2018,2,5,May,19,Monday,False
1224,2018-05-08,2018,2,5,May,19,Tuesday,False
1225,2018-05-09,2018,2,5,May,19,Wednesday,False
1226,2018-05-10,2018,2,5,May,19,Thursday,False
1227,2018-05-11,2018,2,5,May,19,Friday,False
1228,2018-05-12,2018,2,5,May,19,Saturday,True
1229,2018-05-13,2018,2,5,May,19,Sunday,True
1230,2018-05-14,2018,2,5,May,20,Monday,False
1231,2018-05-15,2018,2,5,May,20,Tuesday,False
1232,2018-05-16,2018,2,5,May,20,Wednesday,False
1233,2018-05-17,2018,2,5,May,20,Thursday,False
1234,2018-05-18,2018,2,5,May,20,Friday,False
1235,2018-05-19,2018,2,5,May,20,Saturday,True
1236,2018-05-20,2018,2,5,May,20,Sunday,True
1237,2018-05-21,2018,2,5,May,21,Monday,False
1238,2018-05-22,2018,2,5,May,21,Tuesday,False
1239,2018-05-23,2018,2,5,May,21,Wednesday,False
1240,2018-05-24,2018,2,5,May,21,Thursday,False
1241,2018-05-25,2018,2,5,May,21,Friday,False
1242,2018-05-26,2018,2,5,May,21,Saturday,True
1243,2018-05-27,2018,2,5,May,21,Sunday,True
1244,2018-05-28,2018,2,5,May,22,Monday,False
1245,2018-05-29,2018,2,5,May,22,Tuesday,False
1246,2018-05-30,2018,2,5,May,22,Wednesday,False
1247,2018-05-31,2018,2,5,May,22,Thursday,False
1248,2018-06-01,2018,2,6,June,22,Friday,False
1249,2018-06-02,2018,2,6,June,22,Saturday,True
1250,2018-06-03,2018,2,6,June,22,Sunday,True
1251,2018-06-04,2018,2,6,June,23,Monday,False
1252,2018-06-05,2018,2,6,June,23,Tuesday,False
1253,2018-06-06,2018,2,6,June,23,Wednesday,False
1254,2018-06-07,2018,2,6,June,23,Thursday,False
1255,2018-06-08,2018,2,6,June,23,Friday,False
1256,2018-06-09,2018,2,6,June,23,Saturday,True
1257,2018-06-10,2018,2,6,June,23,Sunday,True
1258,2018-06-11,2018,2,6,June,24,Monday,False
1259,2018-06-12,2018,2,6,June,24,Tuesday,False
1260,2018-06-13,2018,2,6,June,24,Wednesday,False
1261,2018-06-14,2018,2,6,June,24,Thursday,False
1262,2018-06-15,2018,2,6,June,24,Friday,False
1263,2018-06-16,2018,2,6,June,24,Saturday,True
1264,2018-06-17,2018,2,6,June,24,Sunday,True
1265,2018-06-18,2018,2,6,June,25,Monday,False
1266,2018-06-19,2018,2,6,June,25,Tuesday,False
1267,2018-06-20,2018,2,6,June,25,Wednesday,False
1268,2018-06-21,2018,2,6,June,25,Thursday,False
1269,2018-06-22,2018,2,6,June,25,Friday,False
1270,2018-06-23,2018,2,6,June,25,Saturday,True
1271,2018-06-24,2018,2,6,June,25,Sunday,True
1272,2018-06-25,2018,2,6,June,26,Monday,False
1273,2018-06-26,2018,2,6,June,26,Tuesday,False
1274,2018-06-27,2018,2,6,June,26,Wednesday,False
1275,2018-06-28,2018,2,6,June,26,Thursday,False
1276,2018-06-29,2018,2,6,June,26,Friday,False
1277,2018-06-30,2018,2,6,June,26,Saturday,True
1278,2018-07-01,2018,3,7,July,26,Sunday,True
1279,2018-07-02,2018,3,7,July,27,Monday,False
1280,2018-07-03,2018,3,7,July,27,Tuesday,False
1281,2018-07-04,2018,3,7,July,27,Wednesday,False
1282,2018-07-05,2018,3,7,July,27,Thursday,False
1283,2018-07-06,2018,3,7,July,27,Friday,False
1284,2018-07-07,2018,3,7,July,27,Saturday,True
1285,2018-07-08,2018,3,7,July,27,Sunday,True
1286,2018-07-09,2018,3,7,July,28,Monday,False
1287,2018-07-10,2018,3,7,July,28,Tuesday,False
1288,2018-07-11,2018,3,7,July,28,Wednesday,False
1289,2018-07-12,2018,3,7,July,28,Thursday,False
1290,2018-07-13,2018,3,7,July,28,Friday,False
1291,2018-07-14,2018,3,7,July,28,Saturday,True
1292,2018-07-15,2018,3,7,July,28,Sunday,True
1293,2018-07-16,2018,3,7,July,29,Monday,False
1294,2018-07-17,2018,3,7,July,29,Tuesday,False
1295,2018-07-18,2018,3,7,July,29,Wednesday,False
1296,2018-07-19,2018,3,7,July,29,Thursday,False
1297,2018-07-20,2018,3,7,July,29,Friday,False
1298,2018-07-21,2018,3,7,July,29,Saturday,True
1299,2018-07-22,2018,3,7,July,29,Sunday,True
1300,2018-07-23,2018,3,7,July,30,Monday,False
1301,2018-07-24,2018,3,7,July,30,Tuesday,False
1302,2018-07-25,2018,3,7,July,30,Wednesday,False
1303,2018-07-26,2018,3,7,July,30,Thursday,False
1304,2018-07-27,2018,3,7,July,30,Friday,False
1305,2018-07-28,2018,3,7,July,30,Saturday,True
1306,2018-07-29,2018,3,7,July,30,Sunday,True
1307,2018-07-30,2018,3,7,July,31,Monday,False
1308,2018-07-31,2018,3,7,July,31,Tuesday,False
1309,2018-08-01,2018,3,8,August,31,Wednesday,False
1310,2018-08-02,2018,3,8,August,31,Thursday,False
1311,2018-08-03,2018,3,8,August,31,Friday,False
1312,2018-08-04,2018,3,8,August,31,Saturday,True
1313,2018-08-05,2018,3,8,August,31,Sunday,True
1314,2018-08-06,2018,3,8,August,32,Monday,False
1315,2018-08-07,2018,3,8,August,32,Tuesday,False
1316,2018-08-08,2018,3,8,August,32,Wednesday,False
1317,2018-08-09,2018,3,8,August,32,Thursday,False
1318,2018-08-10,2018,3,8,August,32,Friday,False
1319,2018-08-11,2018,3,8,August,32,Saturday,True
1320,2018-08-12,2018,3,8,August,32,Sunday,True
1321,2018-08-13,2018,3,8,August,33,Monday,False
1322,2018-08-14,2018,3,8,August,33,Tuesday,False
1323,2018-08-15,2018,3,8,August,33,Wednesday,False
1324,2018-08-16,2018,3,8,August,33,Thursday,False
1325,2018-08-17,2018,3,8,August,33,Friday,False
1326,2018-08-18,2018,3,8,August,33,Saturday,True
1327,2018-08-19,2018,3,8,August,33,Sunday,True
1328,2018-08-20,2018,3,8,August,34,Monday,False
1329,2018-08-21,2018,3,8,August,34,Tuesday,False
1330,2018-08-22,2018,3,8,August,34,Wednesday,False
1331,2018-08-23,2018,3,8,August,34,Thursday,False
1332,2018-08-24,2018,3,8,August,34,Friday,False
1333,2018-08-25,2018,3,8,August,34,Saturday,True
1334,2018-08-26,2018,3,8,August,34,Sunday,True
1335,2018-08-27,2018,3,8,August,35,Monday,False
1336,2018-08-28,2018,3,8,August,35,Tuesday,False
1337,2018-08-29,2018,3,8,August,35,Wednesday,False
1338,2018-08-30,2018,3,8,August,35,Thursday,False
1339,2018-08-31,2018,3,8,August,35,Friday,False
1340,2018-09-01,2018,3,9,September,35,Saturday,True
1341,2018-09-02,2018,3,9,September,35,Sunday,True
1342,2018-09-03,2018,3,9,September,36,Monday,False
1343,2018-09-04,2018,3,9,September,36,Tuesday,False
1344,2018-09-05,2018,3,9,September,36,Wednesday,False
1345,2018-09-06,2018,3,9,September,36,Thursday,False
1346,2018-09-07,2018,3,9,September,36,Friday,False
1347,2018-09-08,2018,3,9,September,36,Saturday,True
1348,2018-09-09,2018,3,9,September,36,Sunday,True
1349,2018-09-10,2018,3,9,September,37,Monday,False
1350,2018-09-11,2018,3,9,September,37,Tuesday,False
1351,2018-09-12,2018,3,9,September,37,Wednesday,False
1352,2018-09-13,2018,3,9,September,37,Thursday,False
1353,2018-09-14,2018,3,9,September,37,Friday,False
1354,2018-09-15,2018,3,9,September,37,Saturday,True
1355,2018-09-16,2018,3,9,September,37,Sunday,True
1356,2018-09-17,2018,3,9,September,38,Monday,False
1357,2018-09-18,2018,3,9,September,38,Tuesday,False
1358,2018-09-19,2018,3,9,September,38,Wednesday,False
1359,2018-09-20,2018,3,9,September,38,Thursday,False
1360,2018-09-21,2018,3,9,September,38,Friday,False
1361,2018-09-22,2018,3,9,September,38,Saturday,True
1362,2018-09-23,2018,3,9,September,38,Sunday,True
1363,2018-09-24,2018,3,9,September,39,Monday,False
1364,2018-09-25,2018,3,9,September,39,Tuesday,False
1365,2018-09-26,2018,3,9,September,39,Wednesday,False
1366,2018-09-27,2018,3,9,September,39,Thursday,False
1367,2018-09-28,2018,3,9,September,39,Friday,False
1368,2018-09-29,2018,3,9,September,39,Saturday,True
1369,2018-09-30,2018,3,9,September,39,Sunday,True
1370,2018-10-01,2018,4,10,October,40,Monday,False
1371,2018-10-02,2018,4,10,October,40,Tuesday,False
1372,2018-10-03,2018,4,10,October,40,Wednesday,False
1373,2018-10-04,2018,4,10,October,40,Thursday,False
1374,2018-10-05,2018,4,10,October,40,Friday,False
1375,2018-10-06,2018,4,10,October,40,Saturday,True
1376,2018-10-07,2018,4,10,October,40,Sunday,True
1377,2018-10-08,2018,4,10,October,41,Monday,False
1378,2018-10-09,2018,4,10,October,41,Tuesday,False
1379,2018-10-10,2018,4,10,October,41,Wednesday,False
1380,2018-10-11,2018,4,10,October,41,Thursday,False
1381,2018-10-12,2018,4,10,October,41,Friday,False
1382,2018-10-13,2018,4,10,October,41,Saturday,True
1383,2018-10-14,2018,4,10,October,41,Sunday,True
1384,2018-10-15,2018,4,10,October,42,Monday,False
1385,2018-10-16,2018,4,10,October,42,Tuesday,False
1386,2018-10-17,2018,4,10,October,42,Wednesday,False
1387,2018-10-18,2018,4,10,October,42,Thursday,False
1388,2018-10-19,2018,4,10,October,42,Friday,False
1389,2018-10-20,2018,4,10,October,42,Saturday,True
1390,2018-10-21,2018,4,10,October,42,Sunday,True
1391,2018-10-22,2018,4,10,October,43,Monday,False
1392,2018-10-23,2018,4,10,October,43,Tuesday,False
1393,2018-10-24,2018,4,10,October,43,Wednesday,False
1394,2018-10-25,2018,4,10,October,43,Thursday,False
1395,2018-10-26,2018,4,10,October,43,Friday,False
1396,2018-10-27,2018,4,10,October,43,Saturday,True
1397,2018-10-28,2018,4,10,October,43,Sunday,True
1398,2018-10-29,2018,4,10,October,44,Monday,False
1399,2018-10-30,2018,4,10,October,44,Tuesday,False
1400,2018-10-31,2018,4,10,October,44,Wednesday,False
1401,2018-11-01,2018,4,11,November,44,Thursday,False
1402,2018-11-02,2018,4,11,November,44,Friday,False
1403,2018-11-03,2018,4,11,November,44,Saturday,True
1404,2018-11-04,2018,4,11,November,44,Sunday,True
1405,2018-11-05,2018,4,11,November,45,Monday,False
1406,2018-11-06,2018,4,11,November,45,Tuesday,False
1407,2018-11-07,2018,4,11,November,45,Wednesday,False
1408,2018-11-08,2018,4,11,November,45,Thursday,False
1409,2018-11-09,2018,4,11,November,45,Friday,False
1410,2018-11-10,2018,4,11,November,45,Saturday,True
1411,2018-11-11,2018,4,11,November,45,Sunday,True
1412,2018-11-12,2018,4,11,November,46,Monday,False
1413,2018-11-13,2018,4,11,November,46,Tuesday,False
1414,2018-11-14,2018,4,11,November,46,Wednesday,False
1415,2018-11-15,2018,4,11,November,46,Thursday,False
1416,2018-11-16,2018,4,11,November,46,Friday,False
1417,2018-11-17,2018,4,11,November,46,Saturday,True
1418,2018-11-18,2018,4,11,November,46,Sunday,True
1419,2018-11-19,2018,4,11,November,47,Monday,False
1420,2018-11-20,2018,4,11,November,47,Tuesday,False
1421,2018-11-21,2018,4,11,November,47,Wednesday,False
1422,2018-11-22,2018,4,11,November,47,Thursday,False
1423,2018-11-23,2018,4,11,November,47,Friday,False
1424,2018-11-24,2018,4,11,November,47,Saturday,True
1425,2018-11-25,2018,4,11,November,47,Sunday,True
1426,2018-11-26,2018,4,11,November,48,Monday,False
1427,2018-11-27,2018,4,11,November,48,Tuesday,False
1428,2018-11-28,2018,4,11,November,48,Wednesday,False
1429,2018-11-29,2018,4,11,November,48,Thursday,False
1430,2018-11-30,2018,4,11,November,48,Friday,False
1431,2018-12-01,2018,4,12,December,48,Saturday,True
1432,2018-12-02,2018,4,12,December,48,Sunday,True
1433,2018-12-03,2018,4,12,December,49,Monday,False
1434,2018-12-04,2018,4,12,December,49,Tuesday,False
1435,2018-12-05,2018,4,12,December,49,Wednesday,False
1436,2018-12-06,2018,4,12,December,49,Thursday,False
1437,2018-12-07,2018,4,12,December,49,Friday,False
1438,2018-12-08,2018,4,12,December,49,Saturday,True
1439,2018-12-09,2018,4,12,December,49,Sunday,True
1440,2018-12-10,2018,4,12,December,50,Monday,False
1441,2018-12-11,2018,4,12,December,50,Tuesday,False
1442,2018-12-12,2018,4,12,December,50,Wednesday,False
1443,2018-12-13,2018,4,12,December,50,Thursday,False
1444,2018-12-14,2018,4,12,December,50,Friday,False
1445,2018-12-15,2018,4,12,December,50,Saturday,True
1446,2018-12-16,2018,4,12,December,50,Sunday,True
1447,2018-12-17,2018,4,12,December,51,Monday,False
1448,2018-12-18,2018,4,12,December,51,Tuesday,False
1449,2018-12-19,2018,4,12,December,51,Wednesday,False
1450,2018-12-20,2018,4,12,December,51,Thursday,False
1451,2018-12-21,2018,4,12,December,51,Friday,False
1452,2018-12-22,2018,4,12,December,51,Saturday,True
1453,2018-12-23,2018,4,12,December,51,Sunday,True
1454,2018-12-24,2018,4,12,December,52,Monday,False
1455,2018-12-25,2018,4,12,December,52,Tuesday,False
1456,2018-12-26,2018,4,12,December,52,Wednesday,False
1457,2018-12-27,2018,4,12,December,52,Thursday,False
1458,2018-12-28,2018,4,12,December,52,Friday,False
1459,2018-12-29,2018,4,12,December,52,Saturday,True
1460,2018-12-30,2018,4,12,December,52,Sunday,True
1461,2018-12-31,2018,4,12,December,1,Monday,False
1462,2019-01-01,2019,1,1,January,1,Tuesday,False
1463,2019-01-02,2019,1,1,January,1,Wednesday,False
1464,2019-01-03,2019,1,1,January,1,Thursday,False
1465,2019-01-04,2019,1,1,January,1,Friday,False
1466,2019-01-05,2019,1,1,January,1,Saturday,True
1467,2019-01-06,2019,1,1,January,1,Sunday,True
1468,2019-01-07,2019,1,1,January,2,Monday,False
1469,2019-01-08,2019,1,1,January,2,Tuesday,False
1470,2019-01-09,2019,1,1,January,2,Wednesday,False
1471,2019-01-10,2019,1,1,January,2,Thursday,False
1472,2019-01-11,2019,1,1,January,2,Friday,False
1473,2019-01-12,2019,1,1,January,2,Saturday,True
1474,2019-01-13,2019,1,1,January,2,Sunday,True
1475,2019-01-14,2019,1,1,January,3,Monday,False
1476,2019-01-15,2019,1,1,January,3,Tuesday,False
1477,2019-01-16,2019,1,1,January,3,Wednesday,False
1478,2019-01-17,2019,1,1,January,3,Thursday,False
1479,2019-01-18,2019,1,1,January,3,Friday,False
1480,2019-01-19,2019,1,1,January,3,Saturday,True
1481,2019-01-20,2019,1,1,January,3,Sunday,True
1482,2019-01-21,2019,1,1,January,4,Monday,False
1483,2019-01-22,2019,1,1,January,4,Tuesday,False
1484,2019-01-23,2019,1,1,January,4,Wednesday,False
1485,2019-01-24,2019,1,1,January,4,Thursday,False
1486,2019-01-25,2019,1,1,January,4,Friday,False
1487,2019-01-26,2019,1,1,January,4,Saturday,True
1488,2019-01-27,2019,1,1,January,4,Sunday,True
1489,2019-01-28,2019,1,1,January,5,Monday,False
1490,2019-01-29,2019,1,1,January,5,Tuesday,False
1491,2019-01-30,2019,1,1,January,5,Wednesday,False
1492,2019-01-31,2019,1,1,January,5,Thursday,False
1493,2019-02-01,2019,1,2,February,5,Friday,False
1494,2019-02-02,2019,1,2,February,5,Saturday,True
1495,2019-02-03,2019,1,2,February,5,Sunday,True
1496,2019-02-04,2019,1,2,February,6,Monday,False
1497,2019-02-05,2019,1,2,February,6,Tuesday,False
1498,2019-02-06,2019,1,2,February,6,Wednesday,False
1499,2019-02-07,2019,1,2,February,6,Thursday,False
1500,2019-02-08,2019,1,2,February,6,Friday,False
1501,2019-02-09,2019,1,2,February,6,Saturday,True
1502,2019-02-10,2019,1,2,February,6,Sunday,True
1503,2019-02-11,2019,1,2,February,7,Monday,False
1504,2019-02-12,2019,1,2,February,7,Tuesday,False
1505,2019-02-13,2019,1,2,February,7,Wednesday,False
1506,2019-02-14,2019,1,2,February,7,Thursday,False
1507,2019-02-15,2019,1,2,February,7,Friday,False
1508,2019-02-16,2019,1,2,February,7,Saturday,True
1509,2019-02-17,2019,1,2,February,7,Sunday,True
1510,2019-02-18,2019,1,2,February,8,Monday,False
1511,2019-02-19,2019,1,2,February,8,Tuesday,False
1512,2019-02-20,2019,1,2,February,8,Wednesday,False
1513,2019-02-21,2019,1,2,February,8,Thursday,False
1514,2019-02-22,2019,1,2,February,8,Friday,False
1515,2019-02-23,2019,1,2,February,8,Saturday,True
1516,2019-02-24,2019,1,2,February,8,Sunday,True
1517,2019-02-25,2019,1,2,February,9,Monday,False
1518,2019-02-26,2019,1,2,February,9,Tuesday,False
1519,2019-02-27,2019,1,2,February,9,Wednesday,False
1520,2019-02-28,2019,1,2,February,9,Thursday,False
1521,2019-03-01,2019,1,3,March,9,Friday,False
1522,2019-03-02,2019,1,3,March,9,Saturday,True
1523,2019-03-03,2019,1,3,March,9,Sunday,True
1524,2019-03-04,2019,1,3,March,10,Monday,False
1525,2019-03-05,2019,1,3,March,10,Tuesday,False
1526,2019-03-06,2019,1,3,March,10,Wednesday,False
1527,2019-03-07,2019,1,3,March,10,Thursday,False
1528,2019-03-08,2019,1,3,March,10,Friday,False
1529,2019-03-09,2019,1,3,March,10,Saturday,True
1530,2019-03-10,2019,1,3,March,10,Sunday,True
